str_no_string|NO STRING!{***};;;;;;;;;
str_we_have_heard_that_travellers_heading_to_s40_were_attacked_on_the_road_s46_by_s39|We have heard that travellers heading to {s40} were attacked on the road {s46} by {s39}{***};;;;;;;;;
str_we_have_heard_that_travellers_coming_from_s40_were_attacked_on_the_road_s46_by_s39|We have heard that travellers coming from {s40} were attacked on the road {s46} by {s39}{***};;;;;;;;;
str_travellers_coming_from_s40_traded_here_s46|Travellers coming from {s40} traded here {s46}{***};;;;;;;;;
str_it_is_still_early_in_the_caravan_season_so_we_have_seen_little_tradings42|It is still early in the caravan season, so we have seen little trading.{s42}{***};;;;;;;;;
str_there_has_been_very_little_trading_activity_here_recentlys42|There has been very little trading activity here recently.{s42}{***};;;;;;;;;
str_there_has_some_trading_activity_here_recently_but_not_enoughs42|There has some trading activity here recently, but not enough.{s42}{***};;;;;;;;;
str_there_has_some_trading_activity_here_recently_but_the_roads_are_dangerouss42|There has some trading activity here recently, but the roads are dangerous.{s42}{***};;;;;;;;;
str_the_roads_around_here_are_very_dangerouss42|The roads around here are very dangerous.{s42}{***};;;;;;;;;
str_we_have_received_many_traders_in_town_here_although_there_is_some_danger_on_the_roadss42|We have received many traders in town here, although there is some danger on the roads.{s42}{***};;;;;;;;;
str_we_have_received_many_traders_in_town_heres42|We have received many traders in town here.{s42}{***};;;;;;;;;
str_there_is_little_news_about_the_caravan_routes_to_the_towns_of_s44_and_nearby_parts_but_no_news_is_good_news_and_those_are_therefore_considered_safe|There is little news about the caravan routes to the towns of {s44} and nearby parts. But no news is good news, and those are therefore considered safe.{***};;;;;;;;;
str_s47_also_the_roads_to_the_villages_of_s44_and_other_outlying_hamlets_are_considered_safe|{s47} Also, the roads to the villages of {s44} and other outlying hamlets are considered safe.{***};;;;;;;;;
str_however_the_roads_to_the_villages_of_s44_and_other_outlying_hamlets_are_considered_safe|However, the roads to the villages of {s44} and other outlying hamlets are considered safe.{***};;;;;;;;;
str_we_have_shortages_of|We have shortages of{***};;;;;;;;;
str_we_have_adequate_stores_of_all_commodities|We have adequate stores of all commodities{***};;;;;;;;;
str_s33_and_some_other_commodities|{s33} and some other commodities{***};;;;;;;;;
str_the_roads_are_full_of_brigands_friend_but_that_name_in_particular_does_not_sound_familiar_good_hunting_to_you_nonetheless|The roads are full of brigands, friend, but that name in particular does not sound familiar. Good hunting to you, nonetheless.{***};;;;;;;;;
str_less_than_an_hour_ago|less than an hour ago{***};;;;;;;;;
str_maybe_reg3_hours_ago|maybe {reg3} hours ago{***};;;;;;;;;
str_reg3_days_ago|{reg3} days ago{***};;;;;;;;;
str_youre_in_luck_we_sighted_those_bastards_s16_near_s17_hurry_and_you_might_be_able_to_pick_up_their_trail_while_its_still_hot|You're in luck. We sighted those bastards {s16} near {s17}. Hurry, and you might be able to pick up their trail while it's still hot.{***};;;;;;;;;
str_you_speak_of_claims_to_the_throne_good_there_is_nothing_id_rather_do_than_fight_for_a_good_cause|You speak of claims to the throne. Good. There is nothing I'd rather do than fight for a good cause.{***};;;;;;;;;
str_you_speak_of_claims_to_the_throne_well_there_is_nothing_id_rather_do_than_fight_for_a_good_cause_but_the_claim_you_make_seems_somewhat_weak|You speak of claims to the throne. Well, there is nothing I'd rather do than fight for a good cause, but the claim you make seems somewhat weak.{***};;;;;;;;;
str_i_am_pleased_that_you_speak_of_upholding_my_ancient_rights_which_are_sometimes_trod_upon_in_these_sorry_days|I am pleased that you speak of upholding my ancient rights, which are sometimes trod upon in these sorry days.{***};;;;;;;;;
str_i_am_pleased_that_you_speak_of_upholding_my_ancient_rights_but_sometimes_men_make_pledges_before_they_are_king_which_they_cannot_keep_once_they_take_the_throne|I am pleased that you speak of upholding my ancient rights. But sometimes men make pledges before they are king, which they cannot keep once they take the throne.{***};;;;;;;;;
str_you_speak_of_protecting_the_commons_well_i_supposed_thats_good_but_sometimes_the_commons_overstep_their_boundaries_im_more_concerned_that_your_claim_be_legal_so_i_can_swing_my_sword_with_a_good_conscience|You speak of protecting the commons. Well, I supposed that's good, but sometimes the commons overstep their boundaries. I'm more concerned that your claim be legal, so I can swing my sword with a good conscience.{***};;;;;;;;;
str_you_speak_of_giving_me_land_good_i_ask_for_no_more_than_my_due|You speak of giving me land. Good. I ask for no more than my due.{***};;;;;;;;;
str_you_speak_of_giving_me_land_unfortunately_you_are_not_wellknown_for_rewarding_those_to_whom_you_have_made_such_offers|You speak of giving me land. Unfortunately, you are not well-known for rewarding those to whom you have made such offers.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_well_i_believe_that_well_always_be_fighting__its_important_that_we_fight_for_a_rightful_cause|You speak of unifying the seven kingdoms. Well, I believe that we'll always be fighting - it's important that we fight for a rightful cause.{***};;;;;;;;;
str_you_talk_of_claims_to_the_throne_but_i_leave_bickering_about_legalities_to_the_lawyers_and_clerks|You talk of claims to the throne, but I leave bickering about legalities to the lawyers and clerks.{***};;;;;;;;;
str_you_speak_of_ruling_justly_hah_ill_believe_theres_such_a_thing_as_a_just_king_when_i_see_one|You speak of ruling justly. Hah! I'll believe there's such a thing as a just king when I see one.{***};;;;;;;;;
str_you_spoke_of_protecting_the_rights_of_the_nobles_if_you_did_youd_be_the_first_king_to_do_so_in_a_very_long_time|You spoke of protecting the rights of the nobles. If you did, you'd be the first king to do so in a very long time.{***};;;;;;;;;
str_you_speak_of_giving_me_land_ay_well_lets_see_if_you_deliver|You speak of giving me land. Ay, well, let's see if you deliver.{***};;;;;;;;;
str_you_speak_of_giving_me_land_bah_youre_not_known_for_delivering_on_your_pledges|You speak of giving me land. Bah. You're not known for delivering on your pledges.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_well_youve_done_a_good_job_at_making_calradia_bend_its_knee_to_you_so_maybe_thats_not_just_talk|You speak of unifying the seven kingdoms. Well, you've done a good job at making most bend their knee to you, so maybe that's not just talk.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_id_be_impressed_if_i_thought_you_could_do_it_but_unfortunately_you_dont|You speak of unifying the seven kingdoms. I'd be impressed if I thought you could do it. But unfortunately, you don't.{***};;;;;;;;;
str_you_speak_of_claims_to_the_throne_well_any_peasant_can_claim_to_be_a_kings_bastard|You speak of claims to the throne. Well, any peasant can claim to be a king's bastard{***};;;;;;;;;
str_well_its_a_fine_thing_to_court_the_commons_with_promises_but_what_do_you_have_to_offer_me|Well, it's a fine thing to court the commons with promises, but what do you have to offer me?{***};;;;;;;;;
str_you_speak_of_protecting_the_rights_of_lords_that_would_make_a_fine_change_if_my_rights_as_lord_would_be_respected|You speak of protecting the rights of lords. That would make a fine change, if my rights as lord would be respected.{***};;;;;;;;;
str_you_speak_of_protecting_the_rights_of_lords_that_would_make_a_fine_change_if_my_rights_as_lord_would_be_respected_however_it_is_easy_for_you_to_make_promises_while_you_are_weak_that_you_have_no_intention_of_keeping_when_you_are_strong|You speak of protecting the rights of lords. That would make a fine change, if my rights as lord would be respected. However, it is easy for you to make promises while you are weak, that you have no intention of keeping when you are strong.{***};;;;;;;;;
str_you_speak_of_giving_me_land_well_my_family_is_of_ancient_and_noble_lineage_so_you_promise_me_no_more_than_my_due_still_your_gesture_is_appreciated|You speak of giving me land. Well, my family is of ancient and noble lineage, so you promise me no more than my due. Still, your gesture is appreciated.{***};;;;;;;;;
str_you_speak_of_giving_me_land_well_you_make_that_pledge_but_i_am_not_impressed|You speak of giving me land. Well, you make that pledge, but I am not impressed.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_well_much_of_this_land_now_bends_its_knee_to_you_so_perhaps_that_is_not_just_talk|You speak of unifying the seven kingdoms. Well, much of this land now bends its knee to you, so perhaps that is not just talk.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_but_right_now_yours_is_just_one_squabbling_faction_among_many|You speak of unifying the seven kingdoms, but right now yours is just one squabbling house among many.{***};;;;;;;;;
str_you_speak_of_claims_well_no_offense_but_a_claim_unsupported_by_might_rarely_prospers|You speak of claims. Well, no offence, but a claim unsupported by might rarely prospers.{***};;;;;;;;;
str_you_speak_of_protecting_the_commons_well_i_suppose_that_will_make_for_a_more_prosperous_realm_ive_always_tried_to_treat_my_peasants_decently_saves_going_to_bed_worrying_about_whether_youll_wake_up_with_the_roof_on_fire|You speak of protecting the commons. Well, I suppose that will make for a more prosperous realm. I've always tried to treat my peasants decently. Saves going to bed worrying about whether you'll wake up with the roof on fire.{***};;;;;;;;;
str_you_speak_of_protecting_the_commons_very_well_but_remember_that_peasants_are_more_likely_to_cause_trouble_if_you_make_promises_then_dont_deliver_than_if_you_never_made_the_promise_in_the_first_place|You speak of protecting the commons. Very well. But remember that peasants are more likely to cause trouble if you make promises then don't deliver, than if you never made the promise in the first place.{***};;;;;;;;;
str_you_speak_of_protecting_the_rights_of_lords_good_youd_be_well_advised_to_do_that__men_fight_better_for_a_king_wholl_respect_their_rights|You speak of protecting the rights of lords. Good. You'd be well advised to do that -- men fight better for a king who'll respect their rights.{***};;;;;;;;;
str_you_speak_of_protecting_the_rights_of_lords_very_well_but_remember__failing_to_keep_promises_which_you_made_while_scrambling_up_the_throne_is_the_quickest_way_to_topple_off_of_it_once_you_get_there|You speak of protecting the rights of lords. Very well. But remember -- failing to keep promises which you made while scrambling up the throne is the quickest way to topple off of it once you get there.{***};;;;;;;;;
str_you_speak_of_giving_me_land_very_good_but_often_i_find_that_when_a_man_makes_too_many_promises_trying_to_get_to_the_top_he_has_trouble_keeping_them_once_he_reaches_it|You speak of giving me land. Very good, but often I find that when a man makes too many promises trying to get to the top, he has trouble keeping them once he reaches it.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_well_many_have_said_that_you_might_very_well_be_the_one_to_do_it|You speak of unifying the seven kingdoms. Well, many have said that, you might very well be the one to do it.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_well_all_the_kings_say_that_im_not_sure_that_you_will_succeed_while_they_fail|You speak of unifying the seven kingdoms. Well, all the kings say that. I'm not sure that you will succeed while they fail.{***};;;;;;;;;
str_you_speak_of_claims_do_you_think_i_care_for_the_nattering_of_lawyers|You speak of claims. Do you think I care for the nattering of lawyers?{***};;;;;;;;;
str_you_speak_of_protecting_the_commons_how_kind_of_you_i_shall_tell_my_swineherd_all_about_your_sweet_promises_no_doubt_he_will_become_your_most_faithful_vassal|You speak of protecting the commons. How kind of you! I shall tell my swineherd all about your sweet promises. No doubt he will become your most faithful vassal.{***};;;;;;;;;
str_you_speak_of_protecing_the_rights_of_lords_such_sweet_words_but_ill_tell_you_this__the_only_rights_that_are_respected_in_this_world_are_the_rights_to_dominate_whoever_is_weaker_and_to_submit_to_whoever_is_stronger|You speak of protecting the rights of lords. Such sweet words! But I'll tell you this -- the only rights that are respected in this world are the rights to dominate whoever is weaker, and to submit to whoever is stronger.{***};;;;;;;;;
str_you_speak_of_giving_me_land_yes_very_good__but_you_had_best_deliver|You speak of giving me land. Yes, very good -- but you had best deliver.{***};;;;;;;;;
str_you_speak_of_giving_me_land_hah_perhaps_all_those_others_to_whom_you_promised_lands_will_simply_step_aside|You speak of giving me land. Hah! Perhaps all those others to whom you promised lands will simply step aside?{***};;;;;;;;;
str_you_speak_of_unifying_calradia_you_may_indeed_humble_the_other_kings_of_this_land_and_in_that_case_i_would_hope_that_you_would_remember_me_as_your_faithful_servant|You speak of unifying the seven kingdoms. You may indeed humble the other kings of this land, and in that case I would hope that you would remember me as your faithful servant.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_but_you_are_weak_and_i_think_that_you_will_remain_weak|You speak of unifying the seven kingdoms. But you are weak, and I think that you will remain weak.{***};;;;;;;;;
str_you_speak_of_claims_its_good_for_a_king_to_have_a_strong_claim_although_admittedly_im_more_concerned_that_he_rules_just_ly_than_with_legalities_anyway_your_claim_seems_wellfounded_to_me|You speak of claims. It's good for a king to have a strong claim, although admittedly I'm more concerned that he rules justly than with legalities. Anyway, your claim seems well-founded to me.{***};;;;;;;;;
str_you_speak_of_claims_but_your_claim_seems_a_bit_weak_to_me|You speak of claims, but your claim seems a bit weak to me.{***};;;;;;;;;
str_you_speak_of_protecting_the_commons_i_like_that_my_tenants_are_a_happy_lot_i_think_but_i_hear_of_others_in_other_estates_that_arent_so_fortunate|You speak of protecting the commons. I like that. My tenants are a happy lot, I think, but I hear of others in other estates that aren't so fortunate.{***};;;;;;;;;
str_you_speak_of_protecting_the_commons_im_glad_to_hear_you_say_that_but_do_me_a_favor__dont_promise_the_commons_anything_you_cant_deliver_thats_a_sure_way_to_get_them_to_rebel_and_it_breaks_my_heart_to_have_to_put_them_down|You speak of protecting the commons. I'm glad to hear you say that. But do me a favour -- don't promise the commons anything you can't deliver. That's a sure way to get them to rebel, and it breaks my heart to have to put them down.{***};;;;;;;;;
str_you_speak_of_protecting_the_rights_of_lords_well_very_good_i_suppose_but_you_know__we_lords_can_take_of_ourselves_its_the_common_folk_who_need_a_strong_king_to_look_out_for_them_to_my_mind|You speak of protecting the rights of lords. Well, very good, I suppose. But you know -- we lords can take care of ourselves. It's the common folk who need a strong king to look out for them, to my mind.{***};;;;;;;;;
str_you_speak_of_giving_me_land_its_kind_of_you_really_though_that_is_not_necessary|You speak of giving me land. It's kind of you. Really, though, that is not necessary.{***};;;;;;;;;
str_you_speak_of_unifying_calradia_well_maybe_you_can_unite_this_land_by_the_sword_but_im_not_sure_that_this_will_make_you_a_good_ruler|You speak of unifying the seven kingdoms. Well, maybe you can unite this land by the sword. But I'm not sure that this will make you a good ruler.{***};;;;;;;;;
str_you_speak_of_claims_a_king_must_have_a_strong_legal_claim_for_there_not_to_be_chaos_in_the_realm_and_yours_is_wellestablished|You speak of claims. A king must have a strong legal claim for there not to be chaos in the realm, and yours is well-established.{***};;;;;;;;;
str_you_speak_of_claims_a_king_must_have_a_strong_legal_claim_for_there_not_to_be_chaos_in_the_realm_but_your_claim_is_not_so_strong|You speak of claims. A king must have a strong legal claim for there not to be chaos in the realm, but your claim is not so strong.{***};;;;;;;;;
str_you_speak_of_protecting_the_rights_of_lords_it_is_of_course_important_that_a_king_respect_the_rights_of_his_vassals_although_i_worry_that_a_king_who_took_a_throne_without_proper_cause_would_not_rule_with_justice|You speak of protecting the rights of lords. It is of course important that a king respect the rights of his vassals, although I worry that a king who took a throne without proper cause would not rule with justice.{***};;;;;;;;;
str_you_speak_of_protecting_the_rights_of_lords_it_is_of_course_important_that_a_king_respect_the_rights_of_his_vassals_however_i_would_like_to_know_that_you_would_indeed_deliver_on_your_promises|You speak of protecting the rights of lords. It is of course important that a king respect the rights of his vassals. However, I would like to know that you would indeed deliver on your promises.{***};;;;;;;;;
str_you_speak_of_protecting_the_commons_i_would_be_pleased_to_serve_a_king_who_respected_the_rights_of_his_subjects_although_i_worry_that_a_king_who_took_a_throne_without_proper_cause_would_not_rule_with_justice|You speak of protecting the commons. I would be pleased to serve a king who respected the rights of his subjects, although I worry that a king who took a throne without proper cause would not rule with justice.{***};;;;;;;;;
